NIU,CODIGO_CONEXION,TIPO_CONEXION,NIVEL_TENSION,NIVEL_TENSION_PRIMARIA,PORC_PROP_ACTIV,CONEXION_RED,ID_COMERCIALIZADOR,ID_MERCADO,GRUPO_CALIDAD,COD_FRONTERA_COMERCIAL,COD_CIRCUITO_LINEA,COD_TRANSFORMADOR,COD_DANE,UBICACION,DIRECCION,COND_ESPEC,TIPO_AREA_ESPEC,COD_AREA_ESPEC,ESTRATO,ALTITUD,LONGITUD,LATITUD,AUTOGENERADOR,EXP_ENERGIA,CAPAC_AUTOGEN,TIP_GENERACION,COD_FRONTERA_EXPORT,F_ENTRADA_GENERAR,CONTR_RESPALDO,CAPAC_CONTR_RES
3542381,65722261,2,1,2,100,1,637,166,11,OR0001,10000206,65722261,76834000,2,CL 33 43 9 ,0,0,0,2,992,-76.187206,4.075619,3,,,,,,,
3542386,65722261,2,1,2,100,1,637,166,11,OR0001,10000206,65722261,76834000,2,CL 33 43 13 P2,0,0,0,2,992,-76.187206,4.075619,3,,,,,,,
3542391,65035621,2,1,2,100,1,637,166,11,OR0001,10000660,65035621,76834000,2,CL 9B 17 70 P2,0,0,0,2,956,-76.207427,4.097858,3,,,,,,,
3542396,65023134,2,1,2,100,1,637,166,11,OR0001,10000214,65023134,76834000,2,CL 13 25B 4 P2,0,0,0,2,964,-76.197259,4.096461,3,,,,,,,
3542400,65036637,2,1,2,100,1,637,166,11,OR0001,10000214,65036637,76834000,2,CL 11B 27C 39 P2,0,0,0,2,964,-76.194937,4.09824,3,,,,,,,
3542405,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19A 3 18 ,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3542410,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 46 ,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3542416,65023452,2,1,2,100,1,637,166,22,OR0001,10000209,65023452,76670000,2,SECTOR 1 MZ I 2 P2,0,0,0,2,977,-76.233900,3.99096,3,,,,,,,
3542647,65023177,2,1,2,100,1,637,166,11,OR0001,10000214,65023177,76834000,2,CR 25 17 23 P2 APTO2,0,0,0,3,969,-76.197172,4.091817,3,,,,,,,
3542650,65023177,2,1,2,100,1,637,166,11,OR0001,10000214,65023177,76834000,2,CR 25 17 23 P2 APTO1,0,0,0,3,969,-76.197172,4.091817,3,,,,,,,
3542656,65023177,2,1,2,100,1,637,166,11,OR0001,10000214,65023177,76834000,2,CR 25 17 21 APTO2,0,0,0,3,969,-76.197172,4.091817,3,,,,,,,
3542659,65727027,2,1,2,0,1,637,166,31,OR0001,10000215,65727027,76834000,2,CARRT V PRINCIPAL LA COLINA MZ C 10 ,0,0,0,2,1005,-76.172040,4.096598,3,,,,,,,
3542664,65023213,2,1,2,100,1,637,166,11,OR0001,10000955,65023213,76834000,2,CL 24A 2 10 P2 APTO2,0,0,0,2,966,-76.212593,4.093618,3,,,,,,,
3542669,65024089,2,1,2,100,1,637,166,11,OR0001,10000660,65024089,76834000,2,CL 6 BQ K 301 ,0,0,0,2,963,-76.205849,4.100104,3,,,,,,,
3542672,65034114,2,1,2,100,1,637,166,11,OR0001,10000206,65034114,76834000,2,CL 31 42 7 P2,0,0,0,3,990,-76.186747,4.076616,3,,,,,,,
3542675,65722749,2,1,2,100,1,637,166,11,OR0001,10000660,65722749,76834000,2,CL 8 17 112 P2,0,0,0,2,960,-76.207225,4.099014,3,,,,,,,
3542678,65722601,2,1,2,100,1,637,166,11,OR0001,10000955,65722601,76834000,2,CR 5 24 46 APTO201,0,0,0,2,966,-76.209800,4.093976,3,,,,,,,
3542681,65722601,2,1,2,100,1,637,166,11,OR0001,10000955,65722601,76834000,2,CR 5 24 46 APTO202,0,0,0,2,966,-76.209800,4.093976,3,,,,,,,
3542684,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 16 ,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3542779,65023788,2,1,2,100,1,637,166,11,OR0001,10000214,65023788,76834000,2,CL 7 28C 1 ,0,0,0,2,967,-76.191825,4.099976,3,,,,,,,
3542788,65727207,2,1,2,100,1,637,166,31,OR0001,10000215,65727207,76834001,1,CJ MATE SN 1120,0,0,0,1,980,-76.193230,4.113026,3,,,,,,,
3542793,65721796,2,1,2,100,1,637,166,11,OR0001,10000955,65721796,76834000,2,CR 6 26D 45 P2,0,0,0,2,973,-76.211614,4.089221,3,,,,,,,
3542801,65023190,2,1,2,100,1,637,166,11,OR0001,10000214,65023190,76834000,2,CL 21 22 27 P2,0,0,0,3,973,-76.198257,4.08977,3,,,,,,,
3542810,65023190,2,1,2,100,1,637,166,11,OR0001,10000214,65023190,76834000,2,CL 20A 22 28 ,0,0,0,3,973,-76.198257,4.08977,3,,,,,,,
3543020,65023212,2,1,2,100,1,637,166,11,OR0001,10000955,65023212,76834000,2,DG 26C6 4W 21 P2,0,0,0,2,967,-76.214904,4.090043,3,,,,,,,
3543023,65023857,2,1,2,100,1,637,166,11,OR0001,10000214,65023857,76834000,2,CR 28B 11 17 P2,0,0,0,2,965,-76.192025,4.09682,3,,,,,,,
3543031,65036501,2,1,2,100,1,637,166,11,OR0001,10000206,65036501,76834000,2,CR 43 36 59 ,0,0,0,5,990,-76.188643,4.073702,3,,,,,,,
3543516,65723744,2,1,2,100,1,637,166,11,OR0001,10000217,65723744,76834000,2,CL 32 35 57 P2,0,0,0,3,988,-76.190915,4.077221,3,,,,,,,
3543519,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,K 27 C 34 36,0,0,0,8,985,-76.197372,4.077578,3,,,,,,,
3543681,65036217,2,1,2,100,1,637,166,11,OR0001,10000210,65036217,76834000,2,CR 13 PJ23 42 P2,0,0,0,3,972,-76.204988,4.091468,3,,,,,,,
3543820,65726540,2,1,2,100,1,637,166,11,OR0001,10000218,65726540,76834000,2,CR 18D 33 40 ,0,0,0,4,980,-76.204703,4.080681,3,,,,,,,
3543823,65023092,2,1,2,100,1,637,166,11,OR0001,10000210,65023092,76834000,2,CR 22 17 73 P2 APTO2,0,0,0,3,973,-76.199227,4.090828,3,,,,,,,
3543828,65023810,2,1,2,100,1,637,166,31,OR0001,10000215,65023810,76834001,1,CJ CRUZ CS 18,0,0,0,3,962,-76.193704,4.108836,3,,,,,,,
3544061,65023433,2,1,2,100,1,637,166,22,OR0001,10000209,65023433,76670000,2,CR 1 2 31 CS 19,0,0,0,1,1001,-76.224394,3.994039,3,,,,,,,
3544065,65023115,2,1,2,100,1,637,166,11,OR0001,10000210,65023115,76834000,2,CR 24D 1 10 ,0,0,0,2,962,-76.198067,4.103543,3,,,,,,,
3544070,65024057,2,1,2,100,1,637,166,11,OR0001,10000220,65024057,76834000,2,CR 27A 36 59 INT 1,0,0,0,3,987,-76.196031,4.075638,3,,,,,,,
3544074,65023789,2,1,2,100,1,637,166,11,OR0001,10000214,65023789,76834000,2,CL 10C 28B 14 P2,0,0,0,2,964,-76.191497,4.098295,3,,,,,,,
3544078,65023827,2,1,2,100,1,637,166,31,OR0001,10000215,65023827,76834001,1,SECTOR 1 MZ B 4 P2,0,0,0,1,960,-76.198347,4.110843,3,,,,,,,
3544083,65722255,2,1,2,100,1,637,166,11,OR0001,10000206,65722255,76834000,2,CL 30A 43 34 P2,0,0,0,2,993,-76.185590,4.076223,3,,,,,,,
3544086,65022712,2,1,2,100,1,637,166,31,OR0001,10000212,65022712,76834023,1,V S N SN 1855 APTO1,0,0,0,2,956,-76.214282,4.1045,3,,,,,,,
3544089,65023428,2,1,2,100,1,637,166,22,OR0001,10000209,65023428,76670000,2,CL 2 1 70 ,0,0,0,2,995,-76.226002,3.994374,3,,,,,,,
3544107,65023529,2,1,2,100,1,637,166,32,OR0001,10000209,65023529,76670010,1,V S N 1 28 ,0,0,0,1,978,-76.230052,4.003268,3,,,,,,,
3544297,65023081,2,1,2,100,1,637,166,11,OR0001,10000210,65023081,76834000,2,CL 12 12A22 14 P2,0,0,0,2,969,-76.201571,4.096318,3,,,,,,,
3544303,65023245,2,1,2,100,1,637,166,11,OR0001,10000955,65023245,76834000,2,CR 6W 25 45 APTO1,0,0,0,2,950,-76.216559,4.091742,3,,,,,,,
3544309,65037187,2,1,2,100,1,637,166,22,OR0001,10000209,65037187,76670000,2,CL 5 1 67 APTO1,0,0,0,1,993,-76.225409,3.995821,3,,,,,,,
3544321,65023681,2,1,2,100,1,637,166,11,OR0001,10000206,65023681,76834000,2,CR 30 42B 65 ,0,0,0,3,999,-76.194365,4.07051,1,1,1.2,1,AGPE0001,19/10/2021,2,
3544739,65036637,2,1,2,100,1,637,166,11,OR0001,10000214,65036637,76834000,2,CR 27C 11A 21 P2,0,0,0,2,964,-76.194937,4.09824,3,,,,,,,
3544745,65022804,2,1,2,100,1,637,166,11,OR0001,10000660,65022804,76834000,2,SECTOR 1 MZ 27 38 P2,0,0,0,3,959,-76.204687,4.104495,3,,,,,,,
3544748,65721791,2,1,2,100,1,637,166,11,OR0001,10000955,65721791,76834000,2,CR 9 26D 41 ,0,0,0,3,967,-76.211369,4.08907,3,,,,,,,
3544754,65022675,2,1,2,100,1,637,166,11,OR0001,10000955,65022675,76834000,2,CL 25 8 19 ,0,0,0,3,969,-76.207652,4.093103,3,,,,,,,
3544760,65024049,2,1,2,100,1,637,166,11,OR0001,10000220,65024049,76834000,2,CR 27A 40 116 INT 1,0,0,0,3,995,-76.197062,4.070791,3,,,,,,,
3544763,65023933,2,1,2,100,1,637,166,11,OR0001,10000214,65023933,76834000,2,CR 33 16 29 ,0,0,0,4,973,-76.189719,4.090268,3,,,,,,,
3544782,65741715,2,1,2,100,1,637,166,11,OR0001,10000955,65741715,76834000,2,CR 11A 26 45,0,0,0,2,969,-76.208413,4.090796,3,,,,,,,
3544899,65023429,2,1,2,100,1,637,166,22,OR0001,10000209,65023429,76670000,2,CR 2 4 37 ,0,0,0,2,992,-76.225844,3.995438,3,,,,,,,
3544902,65036556,2,1,2,100,1,637,166,11,OR0001,10000210,65036556,76834000,2,CL 11 23 4 P2,0,0,0,3,966,-76.199915,4.097808,3,,,,,,,
3544908,65036150,2,1,2,100,1,637,166,31,OR0001,10000215,65036150,76834001,2,CJ EL BOSQUE 22 75 ,0,0,0,1,956,-76.195089,4.112141,3,,,,,,,
3544911,65741781,2,1,2,100,1,637,166,11,OR0001,10000660,65741781,76834000,2,CL 6 19 83 P 2,0,0,0,2,962,-76.204548,4.099349,3,,,,,,,
3544914,65023612,2,1,2,100,1,637,166,11,OR0001,10000217,65023612,76834000,2,CR 35 33 38 P2,0,0,0,3,987,-76.191638,4.077667,3,,,,,,,
3544917,65022956,2,1,2,100,1,637,166,11,OR0001,10000213,65022956,76834000,2,CR 23 38 17 P2,0,0,0,4,979,-76.200638,4.077759,3,,,,,,,
3544968,65024030,2,1,2,100,1,637,166,11,OR0001,10000220,65024030,76834000,2,CR 20A 39A 12 CS1,0,0,0,5,989,-76.203842,4.074847,3,,,,,,,
3545159,65023344,2,1,2,100,1,637,166,32,OR0001,10000208,65023344,76670004,1,CARRT V PRINCIPAL ALTOZANO SN 345 ,0,0,0,2,1000,-76.211054,4.017472,3,,,,,,,
3545161,65037092,2,1,2,100,1,637,166,11,OR0001,10000218,65037092,76834000,2,CR 17 PJ3220 ,0,0,0,2,978,-76.203783,4.081278,3,,,,,,,
3545167,65022966,2,1,2,100,1,637,166,11,OR0001,10000220,65022966,76834000,2,CL 34 27 48 ,9,0,0,7,985,-76.197372,4.077578,3,,,,,,,
3545174,65731380,2,1,2,100,1,637,166,11,OR0001,10000215,65731380,76834001,2,CJ LA FLORESTA MZ D 5 P2,0,0,0,2,962,-76.196348,4.104385,3,,,,,,,
3545178,65024069,2,1,2,100,1,637,166,11,OR0001,10000214,65024069,76834000,2,CL 13 29 9 INT 1,0,0,0,2,965,-76.190182,4.094021,3,,,,,,,
3545182,65036325,2,1,2,100,1,637,166,11,OR0001,10000660,65036325,76834000,2,CL 7A 15A 58,0,0,0,2,957,-76.208329,4.099438,3,,,,,,,
3545288,65724064,2,1,2,100,1,637,166,11,OR0001,10000955,65724064,76834000,2,CL 22 1BW 25 P2,0,0,0,2,966,-76.214264,4.094826,3,,,,,,,
3545295,65023182,2,1,2,100,1,637,166,11,OR0001,10000214,65023182,76834000,2,CR 24A 16 61 P2 APTO1,0,0,0,3,968,-76.197763,4.092101,3,,,,,,,
3545311,65023784,2,1,2,100,1,637,166,11,OR0001,10000214,65023784,76834000,2,CR 28A 11 69,0,0,0,2,969,-76.193286,4.098049,3,,,,,,,
3545323,65036465,2,1,2,100,1,637,166,11,OR0001,10000955,65036465,76834000,2,CR 2B 20 51 ,0,0,0,2,962,-76.212325,4.096746,3,,,,,,,
3545528,65023147,2,1,2,100,1,637,166,11,OR0001,10000660,65023147,76834000,2,CL 4A 22 21 P2,0,0,0,2,960,-76.203024,4.101687,3,,,,,,,
3545534,65036952,2,1,2,100,1,637,166,11,OR0001,10000215,65036952,76834001,2,SECTOR 1 MZ 2 14 ,0,0,0,2,960,-76.195652,4.104919,3,,,,,,,
3545546,65023293,2,1,2,100,1,637,166,11,OR0001,10000210,65023293,76834000,2,CR 14 24 41 INT 1,0,0,0,3,972,-76.204664,4.089806,3,,,,,,,
3545553,65023244,2,1,2,100,1,637,166,11,OR0001,10000955,65023244,76834000,2,CR 5AW 26C6 26 P1,0,0,0,2,966,-76.215463,4.090203,3,,,,,,,
3545561,65724126,2,1,2,100,1,637,166,11,OR0001,10000217,65724126,76834000,2,CR 29 28 47 P2 LOC 1,0,0,0,8,978,-76.195051,4.08269,3,,,,,,,
3546022,65023147,2,1,2,100,1,637,166,11,OR0001,10000660,65023147,76834000,2,CL 4A 22 22 P2,0,0,0,2,960,-76.203024,4.101687,3,,,,,,,
3546025,65023570,2,1,2,100,1,637,166,11,OR0001,10000206,65023570,76834000,2,CR 42 29 2 ,0,0,0,2,985,-76.186639,4.078341,3,,,,,,,
3546028,65022672,2,1,2,100,1,637,166,11,OR0001,10000660,65022672,76834000,2,CL 24 10 64 P2,0,0,0,2,972,-76.206645,4.09288,3,,,,,,,
3546031,65023093,2,1,2,100,1,637,166,11,OR0001,10000211,65023093,76834000,2,CL 5B 12B 25 P2,0,0,0,2,965,-76.197988,4.101353,3,,,,,,,
3546034,65724292,2,1,2,100,1,637,166,11,OR0001,10000210,65724292,76834000,2,CL 14 12 76 P2,0,0,0,3,967,-76.201248,4.094811,3,,,,,,,
3546310,65022666,2,1,2,100,1,637,166,11,OR0001,10000210,65022666,76834000,2,CL 19 15 5 P1,0,0,0,3,966,-76.202605,4.093948,3,,,,,,,
3546315,65023771,2,1,2,100,1,637,166,11,OR0001,10000214,65023771,76834000,2,CR 28A3 16 80 P2,0,0,0,2,966,-76.193113,4.093826,3,,,,,,,
3546319,65022705,2,1,2,100,1,637,166,11,OR0001,10000660,65022705,76834000,2,DG 23 V TRES EQS18A 6 APTO8,0,0,0,2,996,-76.208765,4.098184,3,,,,,,,
3546324,65023217,2,1,2,100,1,637,166,11,OR0001,10000955,65023217,76834000,2,CL 22 1 39 P2,0,0,0,2,965,-76.213404,4.095696,3,,,,,,,
3546333,65727992,2,1,2,100,1,637,166,31,OR0001,10000215,65727992,76834001,1,CARRT V PRINCIPAL 27 50 APTO2,0,0,0,3,956,-76.195395,4.113031,3,,,,,,,
3546342,65727992,2,1,2,100,1,637,166,31,OR0001,10000215,65727992,76834001,1,CARRT V PRINCIPAL 27 50 APTO3,0,0,0,3,956,-76.195395,4.113031,3,,,,,,,
3546445,65023580,2,1,2,100,1,637,166,11,OR0001,10000217,65023580,76834000,2,CR 38 31 15 P2 APTO2,0,0,0,3,985,-76.189068,4.078015,3,,,,,,,
3546457,65023255,2,1,2,100,1,637,166,11,OR0001,10000955,65023255,76834000,2,CL 22A 4 3 P2,0,0,0,2,966,-76.210573,4.095607,3,,,,,,,
3546468,65023787,2,1,2,100,1,637,166,11,OR0001,10000214,65023787,76834000,2,CR 28C 9A 22,0,0,0,2,966,-76.191884,4.099467,3,,,,,,,
3546478,65036577,2,1,2,100,1,637,166,11,OR0001,10000955,65036577,76834000,2,CL 26 5 27 P2,0,0,0,2,968,-76.209424,4.091544,3,,,,,,,
3546620,65731757,2,1,2,100,1,637,166,11,OR0001,10000217,65731757,76834000,2,CR 39 28C 31 ,2,0,0,9,982,-76.187859,4.079695,3,,,,,,,
3546628,65731968,2,1,2,100,1,637,166,11,OR0001,10000215,65731968,76834000,2,CR 39A TR 10 70,0,0,0,8,1003,-76.179573,4.097414,3,,,,,,,
3546879,65034967,2,1,2,100,1,637,166,11,OR0001,10000215,65034967,76834000,2,CL 13B 38D 73 P2,0,0,0,4,975,-76.180583,4.091335,3,,,,,,,
3546884,65023580,2,1,2,100,1,637,166,11,OR0001,10000217,65023580,76834000,2,CR 38 31 15 P2 APTO1,0,0,0,3,985,-76.189068,4.078015,3,,,,,,,
3546890,65729234,2,1,2,100,1,637,166,11,OR0001,10000206,65729234,76834000,2,CL 36 43 20 APTO302,0,0,0,5,984,-76.188096,4.073609,3,,,,,,,
3546893,65034967,2,1,2,100,1,637,166,11,OR0001,10000215,65034967,76834000,2,CL 13B 38C 8 APTO1,0,0,0,3,975,-76.180583,4.091335,3,,,,,,,
3546898,65729234,2,1,2,100,1,637,166,11,OR0001,10000206,65729234,76834000,2,CL 36 43 20 APTO303,0,0,0,5,984,-76.188096,4.073609,3,,,,,,,
3546905,65023882,2,1,2,100,1,637,166,11,OR0001,10000215,65023882,76834000,2,CR 38B 12 36 P2,0,0,0,3,979,-76.183129,4.093218,3,,,,,,,
3546908,65035621,2,1,2,100,1,637,166,11,OR0001,10000660,65035621,76834000,2,CL 9B 23 27 ,0,0,0,2,956,-76.207427,4.097858,3,,,,,,,
3547046,65722394,2,1,2,100,1,637,166,31,OR0001,10000215,65722394,76834001,1,SECTOR 1 MZ K CS 6 ,0,0,0,1,956,-76.198277,4.107642,3,,,,,,,
3547056,65729234,2,1,2,100,1,637,166,11,OR0001,10000206,65729234,76834000,2,CL 36 43 20 APTO203,0,0,0,5,984,-76.188096,4.073609,3,,,,,,,
3547064,65023445,2,1,2,100,1,637,166,22,OR0001,10000209,65023445,76670000,2,CL 1 8 42 P2,0,0,0,2,977,-76.232935,3.994302,3,,,,,,,
3547072,65023279,2,1,2,100,1,637,166,11,OR0001,10000210,65023279,76834000,2,CL 26C 15B 31 P2 APTO2,0,0,0,3,975,-76.205893,4.087009,3,,,,,,,
3547079,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 82,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3547084,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 83,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3547092,65023138,2,1,2,100,1,637,166,11,OR0001,10000210,65023138,76834000,2,CL 14 22B 24 P2,0,0,0,3,966,-76.198694,4.095107,3,,,,,,,
3547096,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 89 ,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3547102,65729782,2,1,2,100,1,637,166,11,OR0001,10000660,65729782,76834000,2,CL 7 22BIS 19 P3,0,0,0,2,962,-76.203183,4.099521,3,,,,,,,
3547107,65730560,2,1,2,100,1,637,166,11,OR0001,10000955,65730560,76834000,2,CL 19 3 29 ,0,0,0,2,969,-76.211257,4.097492,3,,,,,,,
3547116,65721454,2,1,2,100,1,637,166,31,OR0001,10000212,65721454,76834016,1,CARRT PRINCIPAL V RIOFRIO 21 97 LOC 1,0,0,0,8,949,-76.238167,4.093863,3,,,,,,,
3547567,65034114,2,1,2,100,1,637,166,11,OR0001,10000206,65034114,76834000,2,CL 30A 42 30 P2,0,0,0,4,990,-76.186747,4.076616,3,,,,,,,
3547575,65023341,2,1,2,100,1,637,166,32,OR0001,10000208,65023341,76670004,1,V S N S N 1270,0,0,0,2,998,-76.212245,4.016981,1,1,10,1,AGPE0001,04/03/2025,2,
3548080,65023226,2,1,2,100,1,637,166,11,OR0001,10000955,65023226,76834000,2,CL 26B2 3 28 ,0,0,0,2,968,-76.211853,4.092026,3,,,,,,,
3548085,65730159,2,1,2,100,1,637,166,11,OR0001,10000210,65730159,76834000,2,CR 18 23 76 LOC 1,0,0,0,8,970,-76.201480,4.088849,3,,,,,,,
3548089,65036638,2,1,2,100,1,637,166,11,OR0001,10000214,65036638,76834000,2,CL 10B 27D 7 ,0,0,0,2,957,-76.194484,4.098916,3,,,,,,,
3548100,65022899,2,1,2,100,1,637,166,31,OR0001,10000212,65022899,76834016,1,CARRT PRINCIPAL V RIOFRIO SN 541,0,0,0,2,949,-76.235212,4.093968,3,,,,,,,
3548102,65036465,2,1,2,100,1,637,166,11,OR0001,10000955,65036465,76834000,2,CR 2C 20 14 P2,0,0,0,2,962,-76.212325,4.096746,3,,,,,,,
3548139,65727326,2,1,2,100,1,637,166,11,OR0001,10000206,65727326,76834000,2,CR 49 34A 19 ,0,0,0,6,1001,-76.185710,4.072205,3,,,,,,,
3548143,65023706,2,1,2,100,1,637,166,11,OR0001,10000206,65023706,76834000,2,CR 53 33 87 ,0,0,0,6,1022,-76.182229,4.073655,3,,,,,,,
3548148,65035621,2,1,2,100,1,637,166,11,OR0001,10000660,65035621,76834000,2,CL 9C 17 63,0,0,0,2,956,-76.207427,4.097858,3,,,,,,,
3548154,65023379,2,1,2,100,1,637,166,32,OR0001,10000208,65023379,76670008,1,V S N SN 1 INT 2,0,0,0,1,939,-76.267107,4.028816,3,,,,,,,
3548163,65022695,2,1,2,100,1,637,166,11,OR0001,10000660,65022695,76834000,2,CR 9 10 33 P2,0,0,0,2,968,-76.204498,4.097152,3,,,,,,,
3548169,65023254,2,1,2,100,1,637,166,11,OR0001,10000955,65023254,76834000,2,CR 4 23 36 P2,0,0,0,2,966,-76.210699,4.094357,3,,,,,,,
3548175,65023284,2,1,2,100,1,637,166,11,OR0001,10000210,65023284,76834000,2,CL 26B 17 73 INT 1,0,0,0,3,970,-76.203554,4.086366,3,,,,,,,
3549542,65734840,2,1,2,100,1,637,166,31,OR0001,10000212,65734840,76834016,1,V S N CETSAKM 4ND300 941,0,0,0,7,956,-76.259419,4.128118,3,,,,,,,
3549675,65023933,2,1,2,100,1,637,166,11,OR0001,10000214,65023933,76834000,2,CR 33 14 24 APTO2,0,0,0,2,973,-76.189719,4.090268,3,,,,,,,
3549681,65023415,2,1,2,100,1,637,166,22,OR0001,10000209,65023415,76670000,2,CR 4A 6 125 ,0,0,0,2,992,-76.228533,3.995545,3,,,,,,,
3549685,65022984,2,1,2,100,1,637,166,11,OR0001,10000218,65022984,76834000,2,CL 33 18A 46 P2,0,0,0,3,976,-76.205873,4.081607,3,,,,,,,
3549688,65022984,2,1,2,100,1,637,166,11,OR0001,10000218,65022984,76834000,2,CL 33 18A 44 P1,0,0,0,3,976,-76.205873,4.081607,3,,,,,,,
3549693,65724413,2,1,2,100,1,637,166,11,OR0001,10000220,65724413,76834000,2,CL 36 27 50 P2,0,0,0,3,983,-76.197991,4.076619,3,,,,,,,
3549699,65023149,2,1,2,100,1,637,166,11,OR0001,10000660,65023149,76834000,2,CL 5B 19 92,0,0,0,2,963,-76.204263,4.100907,3,,,,,,,
3549703,65722261,2,1,2,100,1,637,166,11,OR0001,10000206,65722261,76834000,2,CL 33 42 33 ,0,0,0,2,992,-76.187206,4.075619,3,,,,,,,
3549922,65722191,2,1,2,100,1,637,166,11,OR0001,10000955,65722191,76834000,2,CL 26L 10 37 P2,0,0,0,2,967,-76.210639,4.087529,3,,,,,,,
3549929,65721532,2,1,2,100,1,637,166,11,OR0001,10000210,65721532,76834000,2,CL 25 18 92 ,0,0,0,8,972,-76.203148,4.088183,3,,,,,,,
3549939,65023175,2,1,2,100,1,637,166,11,OR0001,10000214,65023175,76834000,2,CL 15A 25C 55 APTO3,0,0,0,3,972,-76.195787,4.09245,3,,,,,,,
3549944,65036465,2,1,2,100,1,637,166,11,OR0001,10000955,65036465,76834000,2,CL 19 2A 20 P2 APTO2,0,0,0,2,962,-76.212325,4.096746,3,,,,,,,
3549951,65036531,2,1,2,100,1,637,166,11,OR0001,10000218,65036531,76834000,2,CL 30 22 16 LOC 3,0,0,0,8,984,-76.200065,4.082308,3,,,,,,,
3550350,65023175,2,1,2,100,1,637,166,11,OR0001,10000214,65023175,76834000,2,CL 15A 25C 555 APTO1,0,0,0,2,972,-76.195787,4.09245,3,,,,,,,
3550362,65724055,2,1,2,0,1,637,166,11,OR0001,10000206,65724055,76834000,2,CR 40 LA VARIANTEMZ E 15 ,0,0,0,8,1007,-76.194219,4.060619,3,,,,,,,
3550375,65034967,2,1,2,100,1,637,166,11,OR0001,10000215,65034967,76834000,2,CL 13B 38D 59 P2,0,0,0,4,975,-76.180583,4.091335,3,,,,,,,
3550379,65024129,2,1,2,100,1,637,166,31,OR0001,10000215,65024129,76834001,1,SECTOR 1 MZ W 1 P2,0,0,0,1,955,-76.199582,4.11175,3,,,,,,,
3550390,65023219,2,1,2,100,1,637,166,11,OR0001,10000955,65023219,76834000,2,CL 18 1A 3 P1,0,0,0,2,959,-76.214137,4.097336,3,,,,,,,
3550736,65723753,2,1,2,100,1,637,166,11,OR0001,10000215,65723753,76834000,2,CL 13C 38C2 21 P1,0,0,0,4,980,-76.184268,4.091349,3,,,,,,,
3550741,65741715,2,1,2,100,1,637,166,11,OR0001,10000955,65741715,76834000,2,CL 25C 11 29 P2,0,0,0,2,969,-76.208413,4.090796,3,,,,,,,
3550748,65024101,2,1,2,100,1,637,166,11,OR0001,10000206,65024101,76834000,2,CL 36 44 68 ,0,0,0,5,989,-76.187410,4.073837,3,,,,,,,
3550759,65023761,2,1,2,100,1,637,166,11,OR0001,10000214,65023761,76834000,2,CL 20 28A 40 P2 INT 1,0,0,0,3,972,-76.192539,4.088971,3,,,,,,,
3550764,65023143,2,1,2,100,1,637,166,11,OR0001,10000660,65023143,76834000,2,CR 9A 9A 27 P2,0,0,0,2,968,-76.204093,4.097155,3,,,,,,,
3550770,65036468,2,1,2,100,1,637,166,11,OR0001,10000220,65036468,76834000,2,CL 41A 25 99 ,9,0,0,7,996,-76.199482,4.0709,3,,,,,,,
3551303,65023298,2,1,2,100,1,637,166,11,OR0001,10000210,65023298,76834000,2,CL 23 15A 19 ,0,0,0,3,970,-76.203793,4.089987,3,,,,,,,
3551309,65024104,2,1,2,100,1,637,166,11,OR0001,10000206,65024104,76834000,2,CR 47 35A 41 ,0,0,0,5,992,-76.185764,4.073979,3,,,,,,,
3551315,65023572,2,1,2,100,1,637,166,11,OR0001,10000206,65023572,76834000,2,CL 32 43 93 ,0,0,0,3,989,-76.186776,4.075995,3,,,,,,,
3551319,65024050,2,1,2,100,1,637,166,11,OR0001,10000220,65024050,76834000,2,CL 41 27A 1 LOC 1,0,0,0,8,995,-76.196840,4.07069,3,,,,,,,
3551323,65024050,2,1,2,100,1,637,166,11,OR0001,10000220,65024050,76834000,2,CL 41 27A 1 LOC 2,0,0,0,8,995,-76.196840,4.07069,3,,,,,,,
3551328,65024050,2,1,2,100,1,637,166,11,OR0001,10000220,65024050,76834000,2,CL 41 27A 1 L 3,0,0,0,8,995,-76.196840,4.07069,3,,,,,,,
3551332,65023788,2,1,2,100,1,637,166,11,OR0001,10000214,65023788,76834000,2,CL 8 28B 47 P2,0,0,0,2,967,-76.191825,4.099976,3,,,,,,,
3551612,65023275,2,1,2,100,1,637,166,11,OR0001,10000210,65023275,76834000,2,CL 26E 12 63 P2,0,0,0,3,975,-76.208836,4.087093,3,,,,,,,
